time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,9.76116016845703,-0.3184288208007812,2.4516625,-5.66412213740458,4.465648854961832,0.45038167938931295
0.10646319389343262,9.777919580078125,-0.30406361083984373,2.4157494750976563,-5.702290076335878,4.450381679389313,0.3435114503816794
0.21316766738891602,9.746794958496093,-0.30406361083984373,2.446874096679687,-5.519083969465649,4.519083969465649,0.46564885496183206
0.3245890140533447,9.787496386718749,-0.3064578125,2.4157494750976563,-5.419847328244275,4.458015267175573,0.37404580152671757
0.4308793544769287,9.777919580078125,-0.3327940307617187,2.47081611328125,-5.648854961832061,4.473282442748092,0.3511450381679389
0.5371625423431396,9.763554370117188,-0.32082302246093747,2.365471240234375,-5.534351145038168,4.32824427480916,0.21374045801526717
0.643446683883667,9.773131176757811,-0.3136404174804687,2.4756045166015626,-5.534351145038168,4.3893129770992365,0.4122137404580153
0.749718427658081,9.746794958496093,-0.2561795776367187,2.398990063476562,-5.5038167938931295,4.473282442748092,0.5877862595419847
0.856011152267456,9.753977563476562,-0.30406361083984373,2.418143676757812,-5.656488549618321,4.32824427480916,0.22137404580152673
0.9623007774353027,9.775525378417969,-0.2920926025390625,2.379836450195312,-5.4961832061068705,4.541984732824427,0.3969465648854962
1.0685839653015137,9.74200655517578,-0.3064578125,2.4588451049804685,-5.641221374045801,4.67175572519084,0.2824427480916031
1.1748666763305664,9.782707983398437,-0.2753331909179687,2.5043349365234375,-5.6106870229007635,4.679389312977099,0.16030534351145037
1.2811524868011475,9.823409411621093,-0.32082302246093747,2.3630770385742186,-5.740458015267175,4.526717557251908,0.5725190839694656
1.3874423503875732,9.770736975097655,-0.29448680419921874,2.370259643554687,-5.366412213740458,4.763358778625954,0.32061068702290074
1.4937310218811035,9.773131176757811,-0.3184288208007812,2.4564509033203126,-5.519083969465649,4.557251908396947,0.3282442748091603
1.6000256538391113,9.794678991699218,-0.32082302246093747,2.398990063476562,-5.244274809160306,4.641221374045801,0.5114503816793893
1.7063190937042236,9.770736975097655,-0.3184288208007812,2.463633508300781,-5.3893129770992365,4.6183206106870225,0.19083969465648856
1.8126254081726074,9.78031378173828,-0.18914193115234373,2.4157494750976563,-5.244274809160306,4.297709923664122,0.2366412213740458
1.9189362525939941,9.751583361816406,-0.45968671875,2.327164013671875,-5.3816793893129775,4.473282442748092,0.24427480916030533
2.025221347808838,9.832986218261718,-0.296881005859375,2.442085693359375,-5.32824427480916,4.3893129770992365,0.2824427480916031
2.131516456604004,9.763554370117188,-0.29927520751953124,2.4444798950195312,-5.549618320610687,4.320610687022901,0.26717557251908397
2.237809896469116,9.93354268798828,-0.43574470214843747,2.4109610717773435,-5.259541984732825,4.511450381679389,0.1984732824427481
2.344104051589966,9.801861596679688,-0.32082302246093747,2.446874096679687,-5.3816793893129775,4.3816793893129775,0.5038167938931297
2.4503793716430664,9.777919580078125,-0.45489831542968745,2.4133552734375,-5.32824427480916,4.442748091603053,0.3893129770992366
2.55666446685791,9.7683427734375,-0.3064578125,2.4109610717773435,-5.572519083969466,4.2748091603053435,0.366412213740458
2.6629488468170166,9.74200655517578,-0.3136404174804687,2.4109610717773435,-5.404580152671755,4.267175572519084,0.20610687022900764
2.769230604171753,9.727641345214844,-0.3064578125,2.4109610717773435,-5.6183206106870225,4.473282442748092,0.32061068702290074
2.8754982948303223,9.775525378417969,-0.3327940307617187,2.3918074584960936,-5.404580152671755,4.549618320610687,0.22900763358778625
2.9818007946014404,9.947907897949218,-0.3016694091796875,2.4875755249023435,-5.66412213740458,4.656488549618321,0.44274809160305345
3.0880846977233887,9.792284790039062,-0.354341845703125,2.549824768066406,-5.572519083969466,4.732824427480916,0.6564885496183206
3.194504976272583,9.777919580078125,-0.33518823242187495,2.3726538452148436,-5.343511450381679,4.99236641221374,0.0916030534351145
3.300781488418579,9.909600671386718,-0.3184288208007812,2.4756045166015626,-5.717557251908397,5.030534351145038,0.22137404580152673
3.4071860313415527,9.521740002441407,-0.277727392578125,2.5450363647460934,-5.2748091603053435,4.740458015267175,-0.4122137404580153
3.513639450073242,9.507374792480467,-0.3280056274414062,2.8754361938476563,-4.763358778625954,3.2061068702290076,0.8320610687022901
3.620267391204834,9.540893615722656,-0.6967126831054687,2.5330653564453125,-6.587786259541985,3.3740458015267176,-0.09923664122137404
3.726818561553955,9.667786303710937,-0.143652099609375,2.0159177978515626,-7.0,4.557251908396947,-0.03816793893129771
3.8331212997436523,9.545682019042967,-0.6967126831054687,2.1356278808593747,-5.908396946564886,2.8702290076335877,1.2900763358778626
3.9394116401672363,9.832986218261718,-0.4836287353515625,1.946485949707031,-6.122137404580153,6.519083969465649,-0.732824427480916
4.045813798904419,9.193734375,-0.33758243408203126,2.4660277099609376,-7.5038167938931295,4.396946564885496,0.4961832061068702
4.152086496353149,10.280701928710936,-0.6177040283203125,2.233790148925781,-6.877862595419847,1.5038167938931297,1.2900763358778626
4.258370637893677,10.414777221679687,-0.12449848632812499,1.4532804077148436,-6.931297709923665,6.572519083969466,1.015267175572519
4.364649057388306,9.634267480468749,-0.11252747802734374,2.3870190551757813,-5.32824427480916,-2.3435114503816794,1.2290076335877862
4.47093391418457,9.739612353515625,-0.3495534423828125,1.3239935180664062,-6.320610687022901,4.435114503816794,4.732824427480916
4.577215194702148,9.65342109375,0.062249243164062495,2.300827795410156,-6.442748091603053,3.1068702290076335,0.9541984732824428
4.683520078659058,10.184933862304687,-0.08379705810546874,2.480392919921875,-4.32824427480916,-6.4961832061068705,-2.2061068702290076
4.789899587631226,9.76116016845703,0.20350714111328125,2.849099975585937,-6.870229007633588,-1.2671755725190839,1.6564885496183206
4.896189451217651,10.041281762695311,-0.316034619140625,2.568978381347656,-6.3893129770992365,-1.1908396946564885,-0.4122137404580153
5.002476453781128,9.212887988281249,-0.24181436767578124,2.3870190551757813,-6.374045801526718,-1.9465648854961832,-1.0381679389312977
5.108767032623291,9.725247143554688,-0.7757213378906249,2.77727392578125,-7.068702290076335,1.4351145038167938,-2.3969465648854964
5.215062379837036,9.859322436523437,-1.01514150390625,2.583343591308594,-6.221374045801527,1.4885496183206106,-0.5190839694656488
5.321341514587402,10.08677159423828,-0.3711012573242187,1.7573440185546874,-6.847328244274809,7.068702290076335,1.4351145038167938
5.427617311477661,9.730035546875,0.4860229370117187,0.9648632690429687,-7.076335877862595,6.6106870229007635,1.183206106870229
5.533918142318726,9.775525378417969,-0.5889736083984375,2.2481553588867187,-6.213740458015267,3.435114503816794,1.2290076335877862
5.640199661254883,9.572018237304688,-0.7517793212890624,1.905784521484375,-6.877862595419847,5.465648854961832,3.030534351145038
5.746486186981201,10.228029492187499,-0.3495534423828125,1.467645617675781,-4.091603053435114,3.6412213740458017,-0.9389312977099237
5.852769136428833,10.268730920410155,0.2609679809570312,1.9033903198242186,-6.893129770992366,7.3893129770992365,0.10687022900763359
5.959045886993408,9.64623848876953,-0.32561142578124996,1.197100830078125,-5.305343511450381,4.038167938931298,-2.198473282442748
6.065333843231201,9.91438907470703,-0.4740519287109375,1.6615759521484375,-5.290076335877862,6.549618320610687,-1.0687022900763359
6.171640634536743,9.229647399902344,-0.29927520751953124,1.714248388671875,-7.198473282442748,2.312977099236641,4.8396946564885495
6.2779247760772705,9.076418493652342,-0.2059013427734375,2.7581203125,-7.534351145038168,4.900763358778626,3.0763358778625953
6.384210109710693,9.93354268798828,-0.8092401611328125,2.3582886352539063,-6.1679389312977095,1.9923664122137406,-2.1374045801526718
6.490500450134277,10.177751257324218,0.24660277099609373,2.403778466796875,-6.145038167938932,5.465648854961832,-1.4580152671755726
6.5970845222473145,9.720458740234374,0.181959326171875,1.838746875,-7.458015267175573,7.320610687022901,3.7404580152671754
6.703370094299316,10.309432348632813,0.22744915771484372,3.047818713378906,-9.129770992366412,7.633587786259542,2.5877862595419847
6.809644937515259,9.909600671386718,-0.5506663818359374,1.886630908203125,-6.770992366412214,3.3206106870229006,-0.8549618320610687
6.9159393310546875,9.241618408203124,-0.5770026000976562,2.0973206542968748,-4.969465648854962,2.801526717557252,3.2595419847328246
7.022222995758057,10.656591589355468,-0.6560112548828124,0.8547299926757812,-6.541984732824427,10.694656488549619,-0.21374045801526717
7.128506422042847,9.816226806640625,0.023942016601562498,1.1563994018554686,-6.916030534351145,11.687022900763358,0.16793893129770993
7.23483419418335,10.206481677246094,-0.3136404174804687,2.568978381347656,-7.488549618320611,9.213740458015268,-1.251908396946565
7.341126918792725,9.473855969238281,-0.9576806640625,1.5538368774414062,-5.450381679389313,-7.038167938931298,-1.282442748091603
7.44742226600647,9.852139831542969,-0.7422025146484375,2.109291662597656,-3.9923664122137406,-3.7557251908396947,-1.3206106870229009
7.5537109375,9.083601098632812,-0.82360537109375,2.1308394775390624,-6.129770992366412,-0.1450381679389313,-0.366412213740458
7.659987926483154,10.019733947753906,-0.8595183959960937,1.9656395629882812,-5.511450381679389,2.8625954198473282,-1.6870229007633588
7.766276121139526,10.237606298828124,0.39743747558593745,1.6448165405273436,-4.488549618320611,12.122137404580153,-0.549618320610687
