time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.10000395774841309,9.81862100830078,-0.6919242797851562,1.5155296508789062,-5.702290076335878,4.442748091603053,0.4961832061068702
0.20000863075256348,9.854534033203125,-0.699106884765625,1.659181750488281,-5.465648854961832,4.625954198473282,0.09923664122137404
0.30001330375671387,9.847351428222655,-0.7972691528320313,1.5035586425781249,-5.473282442748092,4.572519083969466,0.15267175572519084
0.4003276824951172,9.854534033203125,-0.7110778930664062,1.5801730957031248,-5.66412213740458,4.3893129770992365,0.4122137404580153
0.5003318786621094,9.83777462158203,-0.7829039428710937,1.5322890624999999,-5.656488549618321,4.458015267175573,-1.916030534351145
0.600334882736206,9.816226806640625,-0.6177040283203125,1.467645617675781,-5.419847328244275,4.526717557251908,0.40458015267175573
0.7003397941589355,9.830592016601562,-0.6584054565429687,1.3934253662109375,-5.587786259541985,4.2748091603053435,0.3053435114503817
0.8003437519073486,9.835380419921874,-0.7541735229492187,1.6831237670898436,-5.687022900763359,4.3893129770992365,0.2748091603053435
0.9003472328186035,9.883264453125,-0.7613561279296874,1.6543933471679686,-5.549618320610687,4.480916030534351,0.33587786259541985
1.000352382659912,9.832986218261718,-0.7134720947265625,1.5801730957031248,-5.526717557251908,4.564885496183206,0.25190839694656486
1.100355863571167,9.87608184814453,-0.7062894897460937,1.5610194824218748,-5.564885496183206,4.625954198473282,0.4122137404580153
1.2003605365753174,9.828197814941406,-0.6871358764648438,1.5538368774414062,-5.755725190839694,4.572519083969466,0.4580152671755725
1.3003640174865723,9.821015209960937,-0.7326257080078125,1.6041151123046875,-5.656488549618321,4.3893129770992365,0.22900763358778625
1.4003674983978271,9.873687646484374,-0.74699091796875,1.5873557006835937,-5.511450381679389,4.473282442748092,0.1984732824427481
1.5003724098205566,9.82580361328125,-0.7517793212890624,1.5275006591796874,-5.480916030534351,4.519083969465649,0.16793893129770993
1.6003756523132324,9.840168823242188,-0.70868369140625,1.5562310791015623,-5.740458015267175,4.488549618320611,0.44274809160305345
1.7003791332244873,9.8449572265625,-0.7493851196289062,1.5514426757812498,-5.603053435114504,4.526717557251908,0.17557251908396945
1.8003830909729004,9.8449572265625,-0.7637503295898437,1.5298948608398437,-5.526717557251908,4.595419847328245,0.2366412213740458
1.9003872871398926,9.847351428222655,-0.7015010864257812,1.6065093139648436,-5.511450381679389,4.351145038167939,0.3816793893129771
2.0003912448883057,9.83777462158203,-0.7302315063476562,1.5203180541992187,-5.458015267175573,4.847328244274809,0.21374045801526717
2.100395441055298,9.854534033203125,-0.7230489013671875,1.5227122558593749,-5.549618320610687,4.534351145038168,0.3969465648854962
2.2003984451293945,9.952696301269532,-0.7206546997070312,1.6160861206054686,-5.549618320610687,4.511450381679389,0.44274809160305345
2.3004024028778076,9.859322436523437,-0.7541735229492187,1.4987702392578124,-5.5038167938931295,4.465648854961832,-0.061068702290076333
2.4004063606262207,9.86411083984375,-0.7541735229492187,1.47482822265625,-5.404580152671755,4.633587786259542,0.20610687022900764
2.500411033630371,9.85692823486328,-0.718260498046875,1.5777788940429687,-5.32824427480916,4.587786259541985,0.3435114503816794
2.6004140377044678,9.938331091308592,-0.7326257080078125,1.4437036010742186,-5.748091603053435,4.793893129770993,0.366412213740458
2.7004172801971436,9.859322436523437,-0.679953271484375,1.5705962890624998,-5.625954198473282,4.458015267175573,0.2824427480916031
2.800422430038452,9.897629663085937,-0.7278373046875,1.5083470458984374,-5.320610687022901,4.5038167938931295,0.40458015267175573
2.9004273414611816,9.854534033203125,-0.737414111328125,1.4628572143554686,-5.580152671755725,4.358778625954199,0.32061068702290074
3.0004308223724365,9.80665,-0.7254431030273437,1.5275006591796874,-5.557251908396947,4.732824427480916,0.1450381679389313
3.100435495376587,9.852139831542969,-0.737414111328125,1.5227122558593749,-5.511450381679389,4.450381679389313,0.46564885496183206
3.2004387378692627,9.823409411621093,-0.6823474731445313,1.5897499023437498,-5.3816793893129775,4.465648854961832,0.5343511450381679
3.3004419803619385,9.842563024902343,-0.7733271362304687,1.4963760375976562,-5.519083969465649,4.801526717557252,0.13740458015267176
3.400444746017456,9.81862100830078,-0.7589619262695312,1.5298948608398437,-5.557251908396947,4.442748091603053,0.2824427480916031
3.50044846534729,9.828197814941406,-0.7230489013671875,1.5610194824218748,-5.488549618320611,4.66412213740458,0.20610687022900764
3.6004528999328613,9.832986218261718,-0.7733271362304687,1.5586252807617187,-5.366412213740458,4.404580152671755,0.48091603053435117
3.700455904006958,9.852139831542969,-0.699106884765625,1.5418658691406248,-5.557251908396947,4.374045801526718,0.5343511450381679
3.8004605770111084,9.832986218261718,-0.7254431030273437,1.4891934326171874,-5.4961832061068705,4.809160305343512,-0.07633587786259542
3.9004645347595215,9.866505041503906,-0.7685387329101562,1.5705962890624998,-5.305343511450381,4.717557251908397,0.19083969465648856
4.000468492507935,9.830592016601562,-0.689530078125,1.5370774658203123,-5.557251908396947,4.366412213740458,0.29770992366412213
4.1004722118377686,9.811438403320311,-0.8020575561523438,1.5634136840820312,-5.3816793893129775,4.908396946564886,1.9083969465648856
4.200475692749023,9.8449572265625,-0.7302315063476562,1.5921441040039062,-5.67175572519084,4.67175572519084,0.4732824427480916
4.300479173660278,9.823409411621093,-0.70868369140625,1.5514426757812498,-5.511450381679389,4.366412213740458,0.366412213740458
4.400482177734375,9.842563024902343,-0.7757213378906249,1.438915197753906,-5.435114503816794,4.740458015267175,0.366412213740458
4.500486612319946,9.868899243164062,-0.7565677246093749,1.5370774658203123,-5.114503816793893,4.488549618320611,0.22900763358778625
4.600491046905518,9.842563024902343,-0.7422025146484375,1.5466542724609373,-5.572519083969466,4.679389312977099,0.5038167938931297
4.700494050979614,9.85692823486328,-0.7398083129882812,1.4030021728515625,-5.648854961832061,4.587786259541985,0.17557251908396945
4.8004982471466064,9.868899243164062,-0.7038952880859375,1.3910311645507811,-5.435114503816794,4.793893129770993,0.29770992366412213
4.90050196647644,9.892841259765625,-0.6967126831054687,1.5227122558593749,-5.572519083969466,4.709923664122138,0.37404580152671757
5.0005059242248535,9.849745629882811,-0.7661445312499999,1.5322890624999999,-5.648854961832061,4.66412213740458,0.15267175572519084
5.100509166717529,9.866505041503906,-0.7015010864257812,1.5514426757812498,-5.4961832061068705,4.557251908396947,0.1450381679389313
5.200513124465942,9.85692823486328,-0.7350199096679687,1.5897499023437498,-5.694656488549619,4.458015267175573,0.45038167938931295
5.300518274307251,9.849745629882811,-0.6871358764648438,1.5514426757812498,-5.519083969465649,4.816793893129771,0.21374045801526717
5.40052342414856,9.832986218261718,-0.7541735229492187,1.5849614990234373,-5.435114503816794,4.633587786259542,0.32061068702290074
5.500526189804077,9.85692823486328,-0.6153098266601562,1.4891934326171874,-5.641221374045801,4.595419847328245,0.42748091603053434
5.600530385971069,9.835380419921874,-0.7661445312499999,1.448492004394531,-5.587786259541985,4.595419847328245,0.21374045801526717
5.700535535812378,9.849745629882811,-0.7517793212890624,1.5586252807617187,-5.458015267175573,4.679389312977099,0.183206106870229
5.800540208816528,9.816226806640625,-0.8858546142578124,1.3958195678710936,-5.6183206106870225,4.3816793893129775,0.4580152671755725
5.900543451309204,9.682151513671874,-0.70868369140625,1.5490484741210937,-5.458015267175573,4.66412213740458,0.1984732824427481
6.000547409057617,9.847351428222655,-0.7206546997070312,1.5346832641601562,-5.351145038167939,4.33587786259542,0.2366412213740458
6.100551605224609,9.854534033203125,-0.8930372192382812,1.5729904907226562,-5.236641221374046,4.427480916030534,0.6183206106870229
6.200556039810181,9.849745629882811,-0.7158662963867187,1.5059528442382812,-5.641221374045801,4.679389312977099,0.2900763358778626
6.30056095123291,9.821015209960937,-0.7422025146484375,1.5945383056640625,-5.66412213740458,4.450381679389313,0.40458015267175573
6.400565147399902,9.87608184814453,-0.718260498046875,1.5251064575195312,-5.748091603053435,4.4961832061068705,0.45038167938931295
